iter	Logloss
648	0.01182350566
649	0.01179279951
650	0.01177223085
651	0.0117435714
652	0.01171776879
653	0.01171776212
654	0.01168819738
655	0.01165566732
656	0.01162843879
657	0.01162843212
658	0.01160461279
659	0.01157382655
660	0.01155539218
661	0.01152984823
662	0.01149876662
663	0.01147757136
664	0.01145767519
665	0.01141928458
666	0.01139746021
667	0.01138363402
668	0.01135506551
669	0.01133176181
670	0.01130922156
671	0.01127307371
672	0.0112730662
673	0.01123163519
674	0.01120586095
675	0.01117942256
676	0.01115780094
677	0.01113132333
678	0.011109393
679	0.01109927387
680	0.01109914454
681	0.01106665454
682	0.01104523399
683	0.01103808853
684	0.01100783127
685	0.01100781792
686	0.01098367653
687	0.01094944938
688	0.01091937401
689	0.01091937234
690	0.01088175269
691	0.01083795209
692	0.01083794875
693	0.01080492141
694	0.01077888268
695	0.01075904826
696	0.01075903908
697	0.01074130975
698	0.01070790111
699	0.01070790529
700	0.01067731679
701	0.01064638537
702	0.01060846534
703	0.01056648198
704	0.01054405686
705	0.01052004563
706	0.01049258181
707	0.01047340987
708	0.01043977345
709	0.01040961048
710	0.01038407153
711	0.01037762609
712	0.01035145804
713	0.01032012195
714	0.01032012195
715	0.01029592382
716	0.0102959063
717	0.01026963061
718	0.01025114118
719	0.01024541663
720	0.01024540745
721	0.01024538409
722	0.0102364072
723	0.01023108732
724	0.01019852472
725	0.01018044579
726	0.01013932015
727	0.01013930931
728	0.01011386297
729	0.01009711485
730	0.01006302871
731	0.01003703337
732	0.0100089321
733	0.009989241185
734	0.009962624244
735	0.009925780542
736	0.009909734117
737	0.009898476088
738	0.009885047052
739	0.009869587182
740	0.009841269813
741	0.009841272316
742	0.009800606408
743	0.009761376435
744	0.009752043276
745	0.009733502946
746	0.009711932218
747	0.009711923875
748	0.009689873389
749	0.009687366135
750	0.009660834298
751	0.00962354338
752	0.009601683963
753	0.009558174554
754	0.009535404849
755	0.009509631446
756	0.009474092685
757	0.009474087679
758	0.009455751768
759	0.00942208865
760	0.009394563924
761	0.009371409579
762	0.009371419591
763	0.009357495779
764	0.009335738989
765	0.009319729275
766	0.009286932224
767	0.009283298583
768	0.009250867815
769	0.009250108547
770	0.009235508903
771	0.009214451307
772	0.009214429613
773	0.009189775922
774	0.009162195294
775	0.009139394718
776	0.009110843729
777	0.009110837054
778	0.009083188008
779	0.009083196351
780	0.009061142528
781	0.009030851896
782	0.009002604614
783	0.008971667352
784	0.00897167069
785	0.008953279711
786	0.008926591848
787	0.008926591848
788	0.00889329418
789	0.008864113248
790	0.008836927272
791	0.008811349944
792	0.008783881954
793	0.008764275311
794	0.008764281986
795	0.008743826799
796	0.008731354774
797	0.008707024815
798	0.008707038165
799	0.008683981441
800	0.008660661058
801	0.008660647708
802	0.008635948962
803	0.008619047317
804	0.008617294325
805	0.008585737133
806	0.008560415954
807	0.008544973605
808	0.008528838738
809	0.008507343936
810	0.008478851352
811	0.008478832161
812	0.008456236004
813	0.00844117913
814	0.008412366986
815	0.008403534443
816	0.008386551865
817	0.008365611079
818	0.008360536497
819	0.008342345764
820	0.008328421952
821	0.008309645498
822	0.008293251979
823	0.008273269039
824	0.008273251518
825	0.008249114296
826	0.008226892767
827	0.008209588125
828	0.008195780289
829	0.00818227032
830	0.008182259474
831	0.008167034893
832	0.008154703042
833	0.008149114494
834	0.008132564114
835	0.008111146074
836	0.008111154418
837	0.008095520166
838	0.008073757535
839	0.008057027768
840	0.008041886624
841	0.008016829937
842	0.007999850696
843	0.007999835678
844	0.007982265709
845	0.007969026073
846	0.007969021067
847	0.007956740112
848	0.007942428322
849	0.007942403291
850	0.007926517063
851	0.007907870769
852	0.007891690846
853	0.007865424336
854	0.007861976757
855	0.007844083891
856	0.007827057926
857	0.007812335631
858	0.00781234314
859	0.007812339803
860	0.00780790601
861	0.00778685342
862	0.007767783271
863	0.007751790244
864	0.007751805263
865	0.007734652475
866	0.007709933704
867	0.007709915348
868	0.007704637182
869	0.007692623222
870	0.007688777653
871	0.007675258506
872	0.007650600644
873	0.007636079429
874	0.007619207821
875	0.007619196974
876	0.007603833056
877	0.00757748311
878	0.007565263062
879	0.007565255553
880	0.007565258056
881	0.007550469012
882	0.007540713667
883	0.007532500219
884	0.007518317756
885	0.007499648934
886	0.007499632247
887	0.007483252077
888	0.007468302836
889	0.007468292824
890	0.007455593019
891	0.007440959166
892	0.007440959166
893	0.007424242749
894	0.007424238577
895	0.00740037586
896	0.007397584089
897	0.007380825119
898	0.007358572719
899	0.007358581062
900	0.007344027308
901	0.007330906986
902	0.00731495234
903	0.007294212635
904	0.007283271663
905	0.007283263319
906	0.007268241489
907	0.007268229807
908	0.007252038203
909	0.007238488185
910	0.007233690611
911	0.007222001217
912	0.007216963347
913	0.007201771306
914	0.007184893858
915	0.007171934567
916	0.007171909536
917	0.007171932064
918	0.007171932064
919	0.007171925389
920	0.007162276007
921	0.007156125934
922	0.00715611175
923	0.007156113418
924	0.00715156949
925	0.007151557809
926	0.007133931938
927	0.007125456502
928	0.007121479105
929	0.007117382393
930	0.007106844417
931	0.007104182807
932	0.007085627458
933	0.007081100217
934	0.007073785376
935	0.007068195159
936	0.00706818181
937	0.007058581655
938	0.007046349927
939	0.007046349927
940	0.00702721136
941	0.007018378818
942	0.007018359627
943	0.007004077875
944	0.007004082881
945	0.007004074537
946	0.006997320387
947	0.006997312043
948	0.006997308706
949	0.006986702312
950	0.006985205469
951	0.00697605879
952	0.006963005216
953	0.006954359987
954	0.006954349975
955	0.006941787006
956	0.006935657792
957	0.006935657792
958	0.006926328804
959	0.006917133732
960	0.006912933143
961	0.006906563216
962	0.006903795224
963	0.00690378688
964	0.006896406542
965	0.006896404874
966	0.00689639945
967	0.006883736358
968	0.006875297633
969	0.00687529513
970	0.006863637859
971	0.006856637155
972	0.006847170499
973	0.006847171333
974	0.006833904163
975	0.006827925551
976	0.00682794057
977	0.006815216986
978	0.006815217403
979	0.006800149265
980	0.006776804269
981	0.006763293049
982	0.006763289711
983	0.00676329138
984	0.006763281367
985	0.006752010823
986	0.006739108268
987	0.00673911244
988	0.006723049327
989	0.006707635347
990	0.006698635098
991	0.006679702619
992	0.006675985124
993	0.006659272462
994	0.00665926829
995	0.006634307554
996	0.006623580596
997	0.006607210855
998	0.006607202929
999	0.006595757168
1000	0.006584603851
1001	0.006577837186
1002	0.006567121491
1003	0.006567121491
1004	0.006551577767
1005	0.0065477735
1006	0.006547769328
1007	0.006538260119
1008	0.006525676707
1009	0.006509538085
1010	0.006503516086
1011	0.006487788804
1012	0.006478375963
1013	0.006465110045
1014	0.00645291628
1015	0.006437280777
1016	0.006437282445
1017	0.006424735329
1018	0.006413448514
1019	0.00640331562
1020	0.00640331562
1021	0.006391067205
1022	0.006377033257
1023	0.006377029085
1024	0.006368252445
1025	0.006359761155
1026	0.006359764493
1027	0.006351309081
1028	0.006347928252
1029	0.00634793743
1030	0.00634112112
1031	0.00634112404
1032	0.006328894815
1033	0.006315598442
1034	0.006315611792
1035	0.006315601362
1036	0.006307096723
1037	0.006300963755
1038	0.006286669487
1039	0.006286668652
1040	0.006279214056
1041	0.006271216709
1042	0.006271219629
1043	0.006263916052
1044	0.006263923979
1045	0.006256763912
1046	0.006256765164
1047	0.006256755151
1048	0.006256735961
1049	0.006256742636
1050	0.00625674347
1051	0.006256726783
1052	0.006256709679
1053	0.006252876208
1054	0.006252872037
1055	0.006244988996
1056	0.006237366277
1057	0.00623737462
1058	0.006237356682
1059	0.006237360436
1060	0.006237350424
1061	0.006237350841
1062	0.00623733624
1063	0.006237343749
1064	0.006232884091
1065	0.006228011007
1066	0.006216110103
1067	0.00621610009
1068	0.006216097587
1069	0.006204370647
1070	0.006199431649
1071	0.006199432483
1072	0.006199435403
1073	0.006199428729
1074	0.006192029618
1075	0.00619202044
1076	0.006192017937
1077	0.006192017937
1078	0.006192017937
1079	0.006192022526
1080	0.006192017937
1081	0.006192018354
1082	0.006192013348
1083	0.006192010844
1084	0.006192013765
1085	0.006192005838
1086	0.00619200709
1087	0.006191995409
1088	0.006191994574
1089	0.00619199666
1090	0.006191997078
1091	0.006180606802
1092	0.006180606802
1093	0.00618061598
1094	0.006180609722
1095	0.006180594704
1096	0.006180596372
1097	0.006177558882
1098	0.006172757553
1099	0.00617276256
1100	0.006164272939
1101	0.006157402813
1102	0.00615741366
1103	0.006146156465
1104	0.006141041833
1105	0.006141036827
1106	0.006141027649
1107	0.006141027649
1108	0.006136515843
1109	0.006136503745
1110	0.00613100656
1111	0.006131004474
1112	0.006131011566
1113	0.006121135655
1114	0.006111626446
1115	0.006106608183
1116	0.006099801885
1117	0.006090759501
1118	0.00609076409
1119	0.006090766593
1120	0.006090757832
1121	0.006075280858
1122	0.006075274183
1123	0.006075279189
1124	0.00607527168
1125	0.006069777414
1126	0.00606521513
1127	0.006065205952
1128	0.006057863578
1129	0.006051722683
1130	0.006051720179
1131	0.006051721014
1132	0.006051718094
1133	0.006051704327
1134	0.006051715173
1135	0.00605170683
1136	0.006044951428
1137	0.006044296038
1138	0.006044296038
1139	0.006038698729
1140	0.006038704986
1141	0.006026336423
1142	0.006018726219
1143	0.006006787351
1144	0.006006788185
1145	0.00599660815
1146	0.005987730135
1147	0.005977421191
1148	0.005977426197
1149	0.005977422442
1150	0.005972157209
1151	0.005972138019
1152	0.005962375164
1153	0.005948354149
1154	0.005941234966
1155	0.005936268433
1156	0.005936253832
1157	0.005936255501
1158	0.005936252163
1159	0.005926138043
1160	0.005926138043
1161	0.005926148472
1162	0.005919282935
1163	0.005914881682
1164	0.005914878762
1165	0.005905315319
1166	0.005905315736
1167	0.005905299049
1168	0.005905313233
1169	0.005905311147
1170	0.005896721404
1171	0.005896710974
1172	0.00589671014
1173	0.005889202979
1174	0.005889203396
1175	0.005880054214
1176	0.005874673838
1177	0.005874666329
1178	0.005858416737
1179	0.005849379358
1180	0.005842995664
1181	0.005837949451
1182	0.005831777684
1183	0.005831757243
1184	0.005826441113
1185	0.005817190556
1186	0.005808207828
1187	0.005808207828
1188	0.005808191975
1189	0.005808189472
1190	0.005800324788
1191	0.005800323954
1192	0.005795082499
1193	0.005795066647
1194	0.005795051628
1195	0.005789095127
1196	0.005789096796
1197	0.005783157399
1198	0.005773765417
1199	0.005765987506
1200	0.005765972488
1201	0.005757505395
1202	0.005749939829
1203	0.005749917719
1204	0.005741904935
1205	0.005740851555
1206	0.005735220454
1207	0.005735225461
1208	0.005735214197
1209	0.005733184197
1210	0.005731236382
1211	0.005731228873
1212	0.005729407463
1213	0.005727702864
1214	0.005727687846
1215	0.005715523701
1216	0.005715532044
1217	0.005715500756
1218	0.005715486989
1219	0.005704520151
1220	0.005690820782
1221	0.005683126725
1222	0.005677535256
1223	0.005673562031
1224	0.005664046981
1225	0.005664052821
1226	0.005664034465
1227	0.005657196045
1228	0.00565181859
1229	0.00565181859
1230	0.005642905949
1231	0.005627301734
1232	0.005627296311
1233	0.005627293391
1234	0.005627279207
1235	0.00561696317
1236	0.005603829081
1237	0.005603813645
1238	0.005593944827
1239	0.00559393982
1240	0.0055939369
1241	0.005584527397
1242	0.005578335606
1243	0.005578327262
1244	0.005578324759
1245	0.0055673671
1246	0.00555129314
1247	0.005543819771
1248	0.005543819771
1249	0.005543814765
1250	0.00552984256
1251	0.005522619499
1252	0.005517144007
1253	0.005508196323
1254	0.005499844789
1255	0.00549359793
1256	0.005493575402
1257	0.005493576237
1258	0.005485437048
1259	0.005485428287
1260	0.005478239018
1261	0.005478241938
1262	0.005478242355
1263	0.005468585047
1264	0.005468592973
1265	0.005468580875
1266	0.005468565857
1267	0.005468569611
1268	0.005458737504
1269	0.005451342565
1270	0.005451336725
1271	0.005451330884
1272	0.00545133589
1273	0.005451305019
1274	0.00544781614
1275	0.005447821146
1276	0.005440909719
1277	0.005435410447
1278	0.005435410447
1279	0.005429756402
1280	0.005429749727
1281	0.005425502413
1282	0.005425501162
1283	0.005425494904
1284	0.005425478217
1285	0.005418636876
1286	0.005418627698
1287	0.005408977065
1288	0.00540898374
1289	0.005401300112
1290	0.00540130178
1291	0.00539449882
1292	0.005394475041
1293	0.005385052605
1294	0.005385053439
1295	0.005377407358
1296	0.005377404855
1297	0.005377406523
1298	0.005377394425
1299	0.005370629845
1300	0.00537064695
1301	0.00536303466
1302	0.005363017138
1303	0.005355950937
1304	0.005355950937
1305	0.005355954275
1306	0.005355948434
1307	0.005348798797
1308	0.005348772097
1309	0.005348778772
1310	0.00534871995
1311	0.005348729128
1312	0.005348527212
1313	0.005348447531
1314	0.005348424169
1315	0.005348425838
1316	0.005348431678
1317	0.005344926529
1318	0.005335370595
1319	0.005335370595
1320	0.005335371012
1321	0.005335366423
1322	0.005335378105
1323	0.005335375184
1324	0.005335373098
1325	0.005335366841
1326	0.005335366841
1327	0.005335364338
1328	0.00533535516
1329	0.005335354742
1330	0.005335366006
1331	0.005335353908
1332	0.005335332215
1333	0.005335332215
1334	0.00533533138
1335	0.005335323454
1336	0.00533533138
1337	0.005335307601
1338	0.005335300509
1339	0.005335302595
1340	0.005335308435
1341	0.005335294668
1342	0.005335295503
1343	0.005335308853
1344	0.005335305515
1345	0.005335292165
1346	0.005329709041
1347	0.005329703617
1348	0.00532969277
1349	0.005320004174
1350	0.005320005842
1351	0.005319989155
1352	0.005310031894
1353	0.005310031894
1354	0.005310026888
1355	0.005310012704
1356	0.005310004777
1357	0.005310001023
1358	0.005310008949
1359	0.005310003109
1360	0.00531000436
1361	0.005310006863
1362	0.005309983501
1363	0.005309986004
1364	0.005298541078
1365	0.005298516882
1366	0.005298522722
1367	0.005298513544
1368	0.005298519385
1369	0.005298502698
1370	0.005298495188
1371	0.005291272128
1372	0.005291272545
1373	0.005291267539
1374	0.005291256275
1375	0.00529125252
1376	0.005291237919
1377	0.005291244176
1378	0.005284450394
1379	0.00528443037
1380	0.005284427032
1381	0.005280712875
1382	0.005280707452
1383	0.005280701611
1384	0.005280701194
1385	0.005280694102
1386	0.005280688262
1387	0.005280685341
1388	0.005280692016
1389	0.005280671574
1390	0.005280674077
1391	0.005273262034
1392	0.005264731947
1393	0.005264744462
1394	0.005264721935
1395	0.005264716094
1396	0.005264714843
1397	0.005264701493
1398	0.005259870961
1399	0.005259840507
1400	0.005259831329
1401	0.00525983425
1402	0.005259836753
1403	0.00525982382
1404	0.005259833415
1405	0.005256099651
1406	0.005252037983
1407	0.005252037983
1408	0.00525202505
1409	0.005252029222
1410	0.00525202213
1411	0.005252015038
1412	0.005252018375
1413	0.005252017958
1414	0.005251563232
1415	0.005251566152
1416	0.005251537784
1417	0.005245474067
1418	0.005245478239
1419	0.005245474901
1420	0.005245481576
1421	0.005245465723
1422	0.005240311043
1423	0.005240298527
1424	0.005240286429
1425	0.005235900195
1426	0.005226008431
1427	0.005226023032
1428	0.005225993413
1429	0.005226005094
1430	0.005219917598
1431	0.005213032453
1432	0.0052130166
1433	0.005211857256
1434	0.005211866851
1435	0.005211862679
1436	0.005211861011
1437	0.005211848912
1438	0.005206639164
1439	0.005206631655
1440	0.00520121123
1441	0.005201210396
1442	0.005201177856
1443	0.005201177021
1444	0.005201172015
1445	0.005201176187
1446	0.005201133217
1447	0.005201140309
1448	0.005201146984
1449	0.005201145733
1450	0.005201142813
1451	0.00520114615
1452	0.005201140727
1453	0.005201134052
1454	0.005196962248
1455	0.005196959745
1456	0.005190891857
1457	0.0051909002
1458	0.005190877672
1459	0.005190879758
1460	0.005190873501
1461	0.005190867243
1462	0.005190870163
1463	0.005187188964
1464	0.005187179786
1465	0.005187170608
1466	0.005185730918
1467	0.005185733421
1468	0.005177730233
1469	0.005177719804
1470	0.005177723976
1471	0.005177733153
1472	0.005177720638
1473	0.005171301901
1474	0.00517129606
1475	0.00516614722
1476	0.005166136791
1477	0.005166134705
1478	0.005166139711
1479	0.005166137208
1480	0.005166132202
1481	0.005166138877
1482	0.005160971681
1483	0.005160970429
1484	0.005160962503
1485	0.005150802492
1486	0.005150796234
1487	0.005142969514
1488	0.005142976606
1489	0.005142963256
1490	0.005142962422
1491	0.005142962839
1492	0.005142951992
1493	0.00514295074
1494	0.005142942814
1495	0.005142926544
1496	0.005142936139
1497	0.005142933636
1498	0.00513883025
